region,weather_station,year,yield_tonnes,planting_temp_mean,planting_temp_max_mean,planting_temp_min_mean,planting_heat_stress_days,planting_frost_days,planting_GDD,planting_total_rain,planting_rainy_days,planting_dry_days,planting_max_dry_streak,planting_humidity_mean,planting_wind_mean,planting_et0_total,growing_temp_mean,growing_temp_max_mean,growing_temp_min_mean,growing_heat_stress_days,growing_frost_days,growing_GDD,growing_total_rain,growing_rainy_days,growing_dry_days,growing_max_dry_streak,growing_humidity_mean,growing_wind_mean,growing_et0_total,boll_forming_temp_mean,boll_forming_temp_max_mean,boll_forming_temp_min_mean,boll_forming_heat_stress_days,boll_forming_frost_days,boll_forming_GDD,boll_forming_total_rain,boll_forming_rainy_days,boll_forming_dry_days,boll_forming_max_dry_streak,boll_forming_humidity_mean,boll_forming_wind_mean,boll_forming_et0_total,harvest_temp_mean,harvest_temp_max_mean,harvest_temp_min_mean,harvest_heat_stress_days,harvest_frost_days,harvest_GDD,harvest_total_rain,harvest_rainy_days,harvest_dry_days,harvest_max_dry_streak,harvest_humidity_mean,harvest_wind_mean,harvest_et0_total,planting_risk_score,growing_risk_score,boll_risk_score,harvest_risk_score,overall_risk_score,yield_deviation,overall_risk_label,planting_risk_label,growing_risk_label,boll_risk_label,harvest_risk_label
Bilasuvar district,Lankaran,2009,20.5,11.095831,12.658639,9.58241,0,0,3.63900089263916,201.29999,29,32,11,79.83644,13.479262,131.75308,23.611404,25.105371,22.224888,0,0,1004.3540329933167,182.09999,25,97,26,72.45601,12.254342,530.1472,23.242418,24.518478,21.983234,0,0,472.8020181655884,328.09995,24,37,18,74.125336,11.516863,198.39944,18.743858,19.833923,17.684473,0,0,338.74302673339844,508.4,40,49,14,81.46961,11.6260395,182.6876,19.361127853393555,11.142857142857144,77.2059154510498,78.54631042480469,42.30503323418753,0.2349387867002988,0,0,0,0,1
Bilasuvar district,Lankaran,2010,12.0,11.282104,12.613558,9.943886,0,0,0.4570002555847168,252.6,30,30,5,85.261,13.117864,120.161224,25.885187,27.496025,24.246025,0,0,1284.158034324646,221.6,26,97,34,71.75985,11.564262,585.24945,26.226435,27.65372,24.655363,0,0,649.9270153045654,219.3,17,43,18,72.205124,11.997014,242.95177,19.709448,20.863594,18.532825,0,0,397.4030261039734,360.9,39,51,16,81.36788,10.948107,190.10843,18.11931037902832,14.57142857142857,85.35164260864258,78.50442123413086,45.927623953138074,-1.0550997707625838,1,0,0,0,1
Bilasuvar district,Lankaran,2011,14.5,10.608675,12.000443,9.257,0,0,3.2639999389648438,146.80002,29,32,10,84.03522,11.734035,122.80805,24.424818,25.877733,22.978138,0,0,1098.136037826538,291.3,30,89,24,74.85305,11.549921,520.0771,23.89023,25.166018,22.598803,0,0,511.3270206451416,359.79996,24,35,10,75.697464,11.580256,192.41833,16.265837,17.510298,15.0861225,0,0,284.653018951416,708.39996,49,42,9,79.14564,12.2665615,167.364,22.60883331298828,10.285714285714285,75.73695755004883,77.58938217163086,41.86510530199323,-0.6756766656264418,1,0,0,0,0
Bilasuvar district,Lankaran,2012,19.4,12.284766,13.921755,10.637328,0,0,67.51800775527954,199.0,23,36,8,80.84068,12.445788,151.41606,25.271568,26.748056,23.720007,0,0,1197.2860441207886,213.6,29,91,29,74.01702,11.3322315,545.8738,25.222952,26.576674,23.86028,0,0,592.8270215988159,166.3,17,43,18,74.843285,11.560865,223.66243,19.513021,20.571287,18.427881,0,0,419.8720269203186,492.6,46,45,10,80.055336,11.140078,183.84367,11.434892654418945,12.428571428571429,84.16951751708984,77.96396255493164,43.632112107958115,0.06799262044039615,0,0,0,0,1
Bilasuvar district,Lankaran,2013,19.1,12.837977,14.351263,11.405361,0,0,25.584004402160645,138.3,22,38,9,82.09643,12.647425,146.45251,24.223988,25.587894,22.798056,0,0,1069.236041545868,157.79999,24,97,31,71.31761,11.600717,537.8967,24.208984,25.43323,23.01028,0,0,532.0270252227783,203.8,24,36,9,75.23754,12.330304,203.03893,18.08182,19.335024,16.9081,0,0,295.84502124786377,552.2,48,43,11,80.96125,12.371761,171.75266,7.7468180656433105,13.285714285714285,77.98712348937988,78.33698654174805,41.622993452208384,0.022461847824059553,0,0,0,0,1
Bilasuvar district,Lankaran,2014,13.2,11.96646,13.73405,10.447984,0,0,21.084003448486328,142.99998,25,36,7,83.54037,12.602838,139.76685,25.61044,27.181797,24.039116,0,0,1243.5860395431519,85.5,19,104,60,70.78066,11.896605,590.52747,26.056385,27.626673,24.54143,0,0,645.6270189285278,109.30001,11,50,46,69.94342,11.741202,257.2575,17.22014,18.41909,16.002054,0,0,295.3500180244446,593.6,51,39,15,79.25714,11.829134,175.8389,13.55693244934082,20.178571701049805,85.32195663452148,77.63529205322266,47.34684934616089,-0.8729766802972357,1,0,0,0,0
Bilasuvar district,Lankaran,2015,20.6,11.158845,12.699625,9.745525,0,0,15.406003952026367,180.99998,29,32,6,83.271706,13.235044,127.197075,24.899887,26.342365,23.418383,0,0,1154.4290409088135,184.40001,25,97,42,72.7146,11.650194,562.6373,25.804678,27.168476,24.402084,0,0,627.4020261764526,153.50002,12,48,18,73.70538,11.09497,236.02954,18.507368,19.788319,17.284473,0,0,360.57802391052246,602.39996,41,49,13,81.08079,11.658362,181.48735,18.9410343170166,15.0,84.81905746459961,78.38620376586914,46.04480295181274,0.2501157109057447,0,0,0,0,1
Bilasuvar district,Lankaran,2016,20.0,13.011715,14.643066,11.552082,0,0,29.655005931854248,175.29999,27,32,9,83.73052,12.540276,140.82704,24.874786,26.309439,23.366756,0,0,1148.5860433578491,182.3,33,90,23,74.39788,11.9653,537.10913,25.454306,26.77667,24.035694,0,0,604.2770233154297,270.49997,20,41,16,72.67626,12.218785,236.61986,16.497225,17.660849,15.380078,0,0,273.06802129745483,687.19995,50,39,8,79.39025,12.688645,162.73795,6.588566780090332,9.857142857142856,84.38902854919434,77.69010162353516,41.90136596815927,0.15905416567307043,0,0,0,0,0
Bilasuvar district,Lankaran,2017,21.8,11.141457,14.457098,8.032509,0,0,3.7870001792907715,108.9,13,48,11,79.944984,15.937686,139.59555,24.548883,27.924139,21.028606,1,0,1104.0939846038818,51.2,12,109,20,70.73565,14.656088,576.06793,25.803276,28.964476,22.557098,1,0,627.0519952774048,105.9,15,46,16,69.41233,14.694962,254.25117,17.692675,20.264538,15.075528,0,0,297.14299154281616,420.1,36,54,9,77.552,15.335197,189.75075,19.056955337524414,27.750000272478374,86.79027938842773,76.93317985534668,51.53560420445033,0.4322388013710927,0,0,0,1,0
Bilasuvar district,Lankaran,2018,18.9,11.879639,15.183329,8.746444,0,0,8.048998832702637,65.3,14,46,12,78.220856,14.809141,136.74461,24.963266,28.497309,21.226171,3,0,1151.515986442566,73.3,12,111,43,67.714035,13.50304,585.65704,24.425062,27.489882,21.474312,0,0,547.9079895019531,129.49998,18,43,23,69.23987,13.62362,230.33913,17.798948,20.355745,15.3519,0,0,326.58999395370483,503.9,47,44,15,77.76608,14.218441,186.52878,14.1357421875,29.78571319580078,85.17182159423828,77.02132797241211,51.13939228057861,-0.00789200058683223,0,0,1,0,0
